60.41,62.34,64.38,66.53,68.78,71.11,73.53,76.04,78.62,81.3,84.06,86.89,89.81,92.78,95.81,98.89,101.96,105.15,108.42,111.77,115.26,118.87,122.63,126.55,130.63,134.85,139.21,143.73,148.41,153.24,158.23,163.39,168.72,174.22,179.91,185.8,191.88,198.17,204.66,211.35,218.26,225.36,232.68,240.21,247.96,255.92,264.1,272.51,281.14,289.99,299.07,308.37,317.9,327.65,337.62,347.8,358.19,368.79,379.58,390.56,401.73,413.06,424.56,436.21,447.99,459.9,471.92,484.05,496.26,508.55,520.93,533.34,545.79,558.26,570.74,583.24,595.76,608.28,620.83,633.42,646.07,664.98,683.51,701.71,719.59,737.18
62.34,64.38,66.53,68.78,71.12,73.54,76.05,78.64,81.32,84.09,86.93,89.84,92.83,95.87,98.97,102.1,105.25,108.52,111.9,115.38,119.01,122.78,126.7,130.78,135.01,139.38,143.9,148.58,153.42,158.42,163.57,168.91,174.42,180.12,186.01,192.11,198.41,204.92,211.64,218.56,225.7,233.05,240.61,248.39,256.39,264.62,273.07,281.75,290.66,299.8,309.17,318.77,328.6,338.66,348.94,359.45,370.16,381.08,392.2,403.52,415.02,426.69,438.52,450.5,462.62,474.85,487.2,499.65,512.18,524.79,537.45,550.14,562.86,575.59,588.32,601.06,613.81,626.56,639.32,652.12,664.98,683.51,701.71,719.59,737.18,754.48
64.38,66.53,68.78,71.12,73.54,76.05,78.65,81.33,84.1,86.96,89.88,92.87,95.92,99.02,102.18,105.38,108.62,112,115.5,119.13,122.91,126.84,130.92,135.15,139.53,144.05,148.73,153.57,158.58,163.75,169.08,174.6,180.3,186.2,192.31,198.63,205.15,211.89,218.83,225.99,233.37,240.96,248.77,256.8,265.06,273.56,282.28,291.24,300.43,309.86,319.53,329.43,339.57,349.94,360.54,371.36,382.4,393.64,405.09,416.73,428.56,440.55,452.7,465,477.44,489.98,502.64,515.38,528.2,541.08,554,566.93,579.88,592.83,605.78,618.71,631.65,644.57,657.51,670.48,683.51,701.71,719.59,737.18,754.48,771.51
66.53,68.78,71.12,73.54,76.06,78.65,81.34,84.12,86.98,89.92,92.91,95.96,99.08,102.24,105.47,108.76,112.1,115.6,119.24,123.02,126.97,131.04,135.27,139.66,144.19,148.87,153.71,158.72,163.9,169.24,174.75,180.46,186.37,192.49,198.81,205.36,212.11,219.07,226.25,233.64,241.26,249.09,257.16,265.46,273.98,282.74,291.74,300.99,310.47,320.19,330.16,340.36,350.81,361.49,372.41,383.54,394.9,406.47,418.23,430.2,442.34,454.65,467.1,479.71,492.44,505.28,518.21,531.23,544.31,557.42,570.56,583.71,596.85,609.99,623.1,636.2,649.28,662.36,675.43,688.54,701.71,719.59,737.18,754.48,771.51,788.32
68.78,71.12,73.54,76.06,78.66,81.35,84.13,87,89.93,92.95,96,99.12,102.3,105.53,108.84,112.23,115.7,119.34,123.13,127.06,131.16,135.4,139.77,144.31,149,153.84,158.84,164.02,169.37,174.89,180.6,186.52,192.64,198.98,205.53,212.3,219.28,226.48,233.89,241.52,249.39,257.47,265.79,274.35,283.15,292.19,301.47,311,320.77,330.79,341.06,351.57,362.32,373.31,384.54,396,407.67,419.55,431.63,443.9,456.35,468.95,481.71,494.6,507.61,520.71,533.91,547.16,560.46,573.78,587.11,600.43,613.74,627.03,640.28,653.51,666.71,679.9,693.08,706.31,719.59,737.18,754.48,771.51,788.32,804.95
71.12,73.54,76.06,78.66,81.35,84.13,87,89.95,92.96,96.04,99.16,102.34,105.59,108.9,112.31,115.83,119.43,123.23,127.17,131.25,135.5,139.88,144.41,149.1,153.96,158.97,164.14,169.49,175.02,180.73,186.65,192.78,199.13,205.68,212.46,219.46,226.67,234.1,241.75,249.63,257.75,266.09,274.67,283.5,292.57,301.89,311.45,321.27,331.33,341.65,352.22,363.04,374.1,385.41,396.94,408.71,420.69,432.88,445.26,457.83,470.57,483.46,496.49,509.65,522.91,536.26,549.68,563.14,576.62,590.12,603.61,617.08,630.52,643.92,657.29,670.61,683.91,697.18,710.46,723.78,737.18,754.48,771.51,788.32,804.95,821.49
73.54,76.06,78.66,81.35,84.14,87.01,89.96,92.98,96.06,99.2,102.38,105.63,108.96,112.37,115.91,119.56,123.31,127.25,131.35,135.58,139.98,144.52,149.2,154.05,159.07,164.25,169.59,175.12,180.84,186.77,192.9,199.25,205.82,212.61,219.61,226.84,234.28,241.95,249.85,257.98,266.35,274.95,283.8,292.9,302.25,311.85,321.7,331.81,342.17,352.79,363.66,374.78,386.15,397.76,409.6,421.67,433.95,446.44,459.11,471.96,484.97,498.13,511.42,524.82,538.32,551.88,565.48,579.12,592.76,606.4,620.02,633.61,647.15,660.64,674.08,687.48,700.84,714.19,727.55,740.96,754.48,771.51,788.32,804.95,821.49,838.04
76.06,78.66,81.35,84.14,87.01,89.96,92.99,96.08,99.22,102.42,105.67,109,112.43,115.96,119.63,123.43,127.33,131.43,135.67,140.06,144.6,149.29,154.14,159.16,164.34,169.69,175.22,180.94,186.87,193,199.36,205.93,212.73,219.75,226.98,234.44,242.12,250.03,258.18,266.56,275.19,284.06,293.18,302.55,312.18,322.06,332.2,342.6,353.26,364.18,375.35,386.78,398.45,410.36,422.5,434.86,447.43,460.2,473.15,486.27,499.54,512.95,526.46,540.08,553.78,567.51,581.28,595.06,608.84,622.59,636.31,649.97,663.58,677.14,690.64,704.09,717.51,730.92,744.35,757.86,771.51,788.32,804.95,821.49,838.04,854.78
78.66,81.35,84.14,87.02,89.97,92.99,96.08,99.24,102.43,105.71,109.05,112.48,116.02,119.68,123.49,127.44,131.49,135.75,140.13,144.67,149.37,154.22,159.23,164.42,169.77,175.3,181.02,186.95,193.09,199.45,206.03,212.83,219.86,227.1,234.57,242.26,250.19,258.35,266.74,275.38,284.28,293.41,302.81,312.46,322.37,332.54,342.97,353.66,364.62,375.83,387.3,399.03,410.99,423.2,435.63,448.28,461.12,474.16,487.37,500.73,514.24,527.86,541.58,555.39,569.25,583.13,597.03,610.93,624.8,638.63,652.41,666.14,679.79,693.39,706.93,720.42,733.88,747.35,760.87,774.5,788.32,804.95,821.49,838.04,854.78,871.92
81.35,84.14,87.02,89.97,93,96.09,99.24,102.46,105.73,109.08,112.52,116.06,119.73,123.54,127.5,131.59,135.8,140.2,144.74,149.43,154.29,159.31,164.48,169.84,175.37,181.09,187.01,193.16,199.53,206.11,212.92,219.95,227.2,234.68,242.38,250.31,258.49,266.9,275.55,284.45,293.61,303.02,312.69,322.62,332.82,343.27,353.99,364.98,376.23,387.74,399.5,411.52,423.77,436.26,448.97,461.88,474.99,488.27,501.72,515.31,529.02,542.84,556.73,570.69,584.68,598.68,612.68,626.66,640.59,654.48,668.3,682.06,695.74,709.36,722.92,736.44,749.96,763.5,777.13,790.91,804.95,821.49,838.04,854.78,871.92,889.77
