11884.95,11491.61,11114.82,10752.69,10405.83,10075.57,9759.91,9456.26,9165.9,8884.94,8613.26,8349.34,8091.27,7840.68,7596.48,7358.89,7130.12,6906.55,5019.32,4863.34,4712.54,4566.42,4425.37,4288.9,4156.28,4027.55,3902.44,3781.15,3663.54,3549.62,3439.5,3333.44,3231.23,3132.73,3038.04,2946.9,2859.27,2775,2694.26,2616.64,2542.27,2470.91,2402.58,2337.1,2274.43,2214.45,2157.08,2102.25,2049.85,1999.8,1951.98,1906.36,1862.79,1821.26,1781.64,1743.89,1707.88,1673.58,1640.88,1609.68,1579.93,1551.59,1524.6,1498.82,1474.27,1450.85,1428.47,1407.1,1386.65,1367.07,1348.29,1330.25,1312.85,1296.04,1279.74,1263.86,1248.31,1232.98,1217.74,1202.49,1187.01,1168.27,1149.87,1131.52,1112.79
11491.61,11114.82,10752.69,10405.83,10074.55,9758.95,9455.37,9164.22,8883.36,8611.04,8346.55,8089.31,7838.22,7594.17,7356.73,7126.57,6904.65,6687.62,4861.69,4710.98,4564.96,4423.8,4287.25,4154.89,4026.25,3901.22,3779.86,3662.06,3548.24,3438.08,3331.89,3229.66,3131.16,3036.28,2945.07,2857.39,2773.16,2692.15,2614.52,2540.01,2468.59,2400.15,2334.59,2271.8,2211.75,2154.29,2099.38,2046.83,1996.73,1948.82,1903.09,1859.46,1817.85,1778.16,1740.31,1704.22,1669.84,1637.09,1605.86,1576.07,1547.7,1520.66,1494.88,1470.31,1446.84,1424.48,1403.1,1382.67,1363.1,1344.34,1326.31,1308.95,1292.19,1275.95,1260.13,1244.66,1229.44,1214.33,1199.21,1183.92,1168.27,1149.87,1131.52,1112.79,1093.19
11114.82,10752.69,10405.83,10074.55,9758,9455.37,9163.38,8882.57,8610.3,8345.16,8087.34,7836.99,7592.44,7355.1,7125.04,6901.79,6686.28,6475.85,4709.65,4563.71,4422.63,4285.96,4153.69,4025.12,3900.16,3778.86,3661.13,3547.23,3437.13,3330.89,3228.51,3129.89,3035.09,2943.77,2856.08,2771.77,2690.78,2613.01,2538.46,2466.94,2398.43,2332.8,2269.94,2209.8,2152.3,2097.27,2044.7,1994.46,1946.51,1900.74,1857.04,1815.34,1775.57,1737.68,1701.52,1667.11,1634.28,1603,1573.19,1544.78,1517.73,1491.91,1467.33,1443.86,1421.46,1400.09,1379.65,1360.08,1341.33,1323.31,1305.98,1289.24,1273.03,1257.24,1241.83,1226.68,1211.65,1196.63,1181.46,1165.96,1149.87,1131.52,1112.79,1093.19,1071.31
10752.69,10405.83,10074.55,9758,9454.48,9163.38,8881.78,8608.82,8344.46,8086.69,7835.76,7591.29,7354.02,7124.03,6900.84,6684.05,6475.01,6270.77,4562.88,4421.84,4285.22,4153,4024.47,3899.55,3778.15,3660.46,3546.6,3436.43,3330.23,3227.78,3129.2,3034.26,2942.99,2855.19,2770.85,2689.84,2612.06,2537.43,2465.91,2397.33,2331.6,2268.76,2208.58,2151,2095.91,2043.32,1993.02,1945.03,1899.19,1855.46,1813.73,1773.9,1735.96,1699.78,1665.31,1632.44,1601.13,1571.29,1542.88,1515.77,1489.96,1465.33,1441.86,1419.47,1398.07,1377.62,1358.05,1339.3,1321.28,1303.95,1287.22,1271.02,1255.27,1239.88,1224.75,1209.77,1194.81,1179.72,1164.31,1148.33,1131.52,1112.79,1093.19,1071.31,1046.38
10405.83,10074.55,9758,9454.48,9162.54,8880.99,8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,4421.45,4284.86,4152.65,4024.14,3899.24,3777.86,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35
10074.55,9758,9454.48,9162.54,8880.99,8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,4284.86,4152.65,4024.14,3899.24,3777.86,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000
9758,9454.48,9162.54,8880.99,8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,4152.65,4024.14,3899.24,3777.86,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000
9454.48,9162.54,8880.99,8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,4024.14,3899.24,3777.86,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000
9162.54,8880.99,8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,3899.24,3777.86,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000
8880.99,8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,3777.86,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000
8608.82,8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,3660.19,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000
8343.76,8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,3546.23,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000
8086.04,7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,3436.07,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000
7835.15,7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,3329.89,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000
7590.71,7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,3227.47,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
7353.48,7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,3128.81,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
7123.52,6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3033.89,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6900.36,6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3990.42,2942.56,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6683.6,6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3990.42,3863.99,2854.78,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6473.75,6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3990.42,3863.99,3741.95,2770.39,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6270.38,6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3990.42,3863.99,3741.95,3624.24,2689.4,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6073.12,5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3990.42,3863.99,3741.95,3624.24,3510.5,2611.58,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
5881.66,5696.71,5516.94,5342.17,5172.24,5007.26,4847.31,4692.19,4542.15,4396.96,4256.77,4121.33,3990.42,3863.99,3741.95,3624.24,3510.5,3400.78,2536.91,2465.36,2396.76,2331.06,2268.14,2207.94,2150.35,2095.29,2042.61,1992.35,1944.31,1898.43,1854.67,1812.91,1773.08,1735.12,1698.92,1664.42,1631.53,1600.2,1570.35,1541.9,1514.81,1488.98,1464.34,1440.86,1418.44,1397.06,1376.6,1357.02,1338.26,1320.24,1302.9,1286.17,1269.99,1254.25,1238.87,1223.75,1208.8,1193.86,1178.79,1163.41,1147.5,1130.75,1112.79,1093.19,1071.31,1046.38,1017.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
