273.79,283.37,293,302.82,312.86,323.14,333.69,344.51,355.63,367.04,378.75,390.76,403.06,415.69,428.62,441.89,455.55,469.43,483.57,497.94,512.46,527.1,541.79,556.5,571.19,585.84,600.42,614.89,629.22,643.39,657.37,671.1,684.58,697.77,710.66,723.21,735.42,747.28,758.78,769.93,780.74,791.22,801.41,811.34,821.07,830.68,840.32,850.17,860.58,872.08,885.56,902.58,925.95,960.87,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
285.02,294.91,304.86,315.01,325.38,335.99,346.87,358.03,369.5,381.23,393.28,405.61,418.23,431.16,444.39,457.93,471.84,485.94,500.28,514.82,529.47,544.21,558.98,573.72,588.39,603,617.49,631.84,646.01,659.98,673.72,687.2,700.39,713.27,725.82,738.03,749.88,761.38,772.52,783.31,793.78,803.95,813.85,823.55,833.13,842.72,852.53,862.87,874.28,887.63,904.45,927.49,961.85,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
296.53,306.74,317.02,327.49,338.18,349.13,360.35,371.84,383.63,395.7,408.07,420.72,433.64,446.86,460.36,474.15,488.28,502.59,517.09,531.76,546.51,561.31,576.1,590.83,605.45,619.96,634.33,648.51,662.48,676.22,689.7,702.88,715.76,728.31,740.51,752.36,763.85,774.98,785.76,796.22,806.36,816.24,825.91,835.46,845.01,854.77,865.05,876.37,889.59,906.22,928.95,962.78,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
308.33,318.86,329.46,340.26,351.28,362.56,374.11,385.93,398.05,410.43,423.12,436.07,449.27,462.76,476.51,490.52,504.85,519.32,533.95,548.71,563.53,578.35,593.12,607.79,622.32,636.7,650.9,664.87,678.61,692.08,705.27,718.13,730.67,742.88,754.72,766.2,777.32,788.09,798.53,808.66,818.51,828.16,837.68,847.19,856.9,867.12,878.36,891.46,907.9,930.33,963.67,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
320.43,331.27,342.19,353.31,364.66,376.28,388.15,400.29,412.73,425.42,438.4,451.63,465.11,478.84,492.81,507.02,521.51,536.1,550.83,565.65,580.48,595.28,609.99,624.56,638.96,653.16,667.15,680.89,694.36,707.53,720.41,732.93,745.12,756.96,768.43,779.55,790.31,800.73,810.84,820.68,830.3,839.79,849.27,858.93,869.09,880.25,893.24,909.5,931.65,964.51,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
332.81,343.97,355.21,366.66,378.34,390.27,402.46,414.92,427.66,440.65,453.91,467.4,481.12,495.07,509.23,523.61,538.22,552.91,567.69,582.53,597.33,612.06,626.67,641.1,655.32,669.32,683.07,696.54,709.7,722.56,735.09,747.26,759.09,770.55,781.66,792.41,802.82,812.92,822.74,832.33,841.79,851.24,860.86,870.97,882.05,894.92,911.02,932.9,965.31,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
345.48,356.95,368.52,380.29,392.28,404.53,417.03,429.8,442.83,456.09,469.61,483.34,497.28,511.43,525.75,540.25,554.95,569.69,584.49,599.29,614.03,628.66,643.12,657.37,671.38,685.14,698.61,711.78,724.63,737.14,749.31,761.12,772.57,783.67,794.41,804.81,814.89,824.69,834.27,843.7,853.12,862.7,872.75,883.76,896.53,912.47,934.1,966.07,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
358.44,370.22,382.11,394.19,406.5,419.05,431.86,444.91,458.21,471.74,485.49,499.44,513.56,527.87,542.32,556.91,571.66,586.42,601.18,615.92,630.55,645.03,659.31,673.34,687.11,700.58,713.76,726.6,739.1,751.26,763.07,774.5,785.58,796.31,806.7,816.77,826.55,836.11,845.52,854.91,864.45,874.45,885.39,898.06,913.84,935.23,966.8,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
371.68,383.78,395.97,408.36,420.98,433.83,446.92,460.24,473.8,487.55,501.52,515.66,529.94,544.37,558.91,573.55,588.31,603.03,617.73,632.36,646.84,661.13,675.2,688.98,702.46,715.63,728.48,740.98,753.12,764.91,776.34,787.41,798.12,808.5,818.55,828.32,837.86,847.25,856.61,866.12,876.07,886.94,899.51,915.15,936.31,967.49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
385.2,397.61,410.1,422.8,435.71,448.84,462.2,475.77,489.55,503.52,517.67,531.96,546.37,560.89,575.48,590.13,604.86,619.51,634.1,648.57,662.86,676.94,690.74,704.25,717.42,730.27,742.77,754.91,766.68,778.09,789.15,799.85,810.2,820.25,830,839.53,848.89,858.22,867.7,877.61,888.41,900.9,916.4,937.33,968.14,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
399,411.7,424.5,437.48,450.67,464.07,477.67,491.47,505.46,519.61,533.92,548.33,562.81,577.38,591.98,606.6,621.26,635.8,650.23,664.52,678.59,692.41,705.93,719.12,731.97,744.47,756.6,768.37,779.77,790.81,801.5,811.84,821.86,831.6,841.11,850.45,859.76,869.21,879.07,889.82,902.21,917.59,938.31,968.76,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
413.06,426.06,439.14,452.4,465.84,479.49,493.31,507.32,521.49,535.79,550.21,564.7,579.24,593.82,608.39,622.94,637.48,651.87,666.11,680.18,693.98,707.52,720.73,733.59,746.08,758.22,769.98,781.37,792.4,803.06,813.39,823.4,833.12,842.61,851.94,861.22,870.63,880.46,891.15,903.47,918.71,939.24,969.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
427.39,440.66,454.01,467.53,481.22,495.08,509.11,523.29,537.61,552.02,566.52,581.06,595.61,610.15,624.65,639.09,653.48,667.68,681.7,695.5,709.02,722.24,735.11,747.62,759.75,771.51,782.9,793.91,804.56,814.88,824.87,834.57,844.04,853.35,862.61,871.99,881.78,892.42,904.66,919.79,940.12,969.92,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
441.96,455.49,469.1,482.85,496.76,510.82,525.02,539.35,553.78,568.27,582.82,597.36,611.87,626.35,640.73,655.02,669.22,683.19,696.95,710.46,723.67,736.55,749.07,761.21,772.97,784.35,795.36,806,816.29,826.27,835.96,845.4,854.69,863.93,873.29,883.04,893.63,905.79,920.81,940.96,970.46,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
456.76,470.54,484.38,498.35,512.45,526.68,541.03,555.46,569.97,584.5,599.05,613.56,628,642.36,656.59,670.69,684.66,698.38,711.85,725.04,737.91,750.44,762.59,774.35,785.73,796.73,807.37,817.65,827.61,837.27,846.71,855.97,865.18,874.52,884.23,894.77,906.87,921.78,941.76,970.97,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
471.77,485.78,499.83,513.99,528.26,542.63,557.08,571.59,586.14,600.67,615.18,629.61,643.94,658.15,672.2,686.07,699.78,713.21,726.36,739.22,751.73,763.89,775.66,787.04,798.04,808.67,818.94,828.89,838.54,847.95,857.2,866.38,875.68,885.37,895.86,907.89,922.7,942.52,971.45,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
486.98,501.19,515.43,529.75,544.16,558.63,573.15,587.7,602.24,616.74,631.17,645.49,659.67,673.69,687.51,701.13,714.55,727.66,740.48,752.98,765.12,776.89,788.28,799.28,809.9,820.17,830.1,839.74,849.13,858.36,867.53,876.8,886.45,896.9,908.87,923.58,943.24,971.92,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
502.35,516.75,531.15,545.6,560.11,574.65,589.21,603.75,618.25,632.67,646.99,661.15,675.14,688.93,702.5,715.83,728.93,741.71,754.17,766.3,778.06,789.45,800.46,811.08,821.34,831.26,840.89,850.27,859.47,868.61,877.87,887.48,897.88,909.79,924.41,943.93,972.35,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
517.87,532.43,546.95,561.5,576.07,590.65,605.2,619.7,634.12,648.42,662.58,676.56,690.32,703.86,717.14,730.16,742.92,755.34,767.43,779.18,790.55,801.56,812.19,822.45,832.37,841.98,851.35,860.54,869.66,878.88,888.46,898.83,910.67,925.21,944.58,972.77,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
533.51,548.19,562.81,577.42,592.02,606.59,621.1,635.52,649.82,663.96,677.93,691.68,705.18,718.43,731.4,744.09,756.49,768.55,780.25,791.62,802.61,813.23,823.5,833.42,843.02,852.38,861.55,870.65,879.85,889.4,899.73,911.51,925.96,945.2,973.17,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
549.24,564,578.68,593.32,607.91,622.43,636.85,651.15,665.29,679.25,692.99,706.48,719.7,732.64,745.27,757.6,769.64,781.31,792.63,803.61,814.22,824.48,834.4,844.01,853.36,862.52,871.6,880.78,890.3,900.58,912.32,926.68,945.79,973.55,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
565.02,579.83,594.53,609.16,623.7,638.14,652.44,666.57,680.52,694.25,707.73,720.93,733.84,746.45,758.73,770.69,782.35,793.64,804.58,815.18,825.42,835.34,844.94,854.29,863.43,872.5,881.66,891.15,901.4,913.08,927.37,946.36,973.9,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
580.81,595.64,610.33,624.9,639.35,653.66,667.8,681.74,695.47,708.93,722.13,735.02,747.59,759.84,771.76,783.34,794.62,805.53,816.09,826.32,836.22,845.82,855.16,864.31,873.36,882.5,891.97,902.18,913.81,928.02,946.9,974.25,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
596.59,611.4,626.02,640.51,654.83,668.98,682.92,696.63,710.09,723.27,736.15,748.71,760.93,772.82,784.36,795.56,806.46,816.98,827.18,837.07,846.65,855.99,865.13,874.18,883.3,892.75,902.93,914.51,928.65,947.41,974.57,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
612.31,627.05,641.59,655.94,670.1,684.05,697.76,711.21,724.38,737.24,749.79,762,773.85,785.37,796.53,807.35,817.87,828.03,837.88,847.45,856.77,865.9,874.95,884.06,893.48,903.63,915.17,929.25,947.9,974.88,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
627.93,642.58,656.97,671.16,685.12,698.84,712.28,725.44,738.3,750.83,763.02,774.86,786.35,797.48,808.26,818.71,828.86,838.68,848.22,857.52,866.64,875.67,884.78,894.19,904.31,915.81,929.82,948.37,975.18,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
643.42,657.92,672.15,686.13,699.86,713.31,726.47,739.31,751.84,764.01,775.84,787.3,798.41,809.17,819.57,829.66,839.47,848.97,858.25,867.35,876.36,885.45,894.85,904.95,916.41,930.36,948.81,975.47,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
658.73,673.06,687.08,700.83,714.29,727.45,740.29,752.8,764.97,776.78,788.23,799.32,810.04,820.43,830.47,840.22,849.71,858.95,868.02,877.02,886.09,895.47,905.55,916.98,930.88,949.24,975.74,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
673.83,687.95,701.73,715.21,728.38,741.22,753.73,765.88,777.69,789.12,800.19,810.91,821.26,831.28,840.99,850.42,859.65,868.69,877.66,886.71,896.06,906.12,917.52,931.37,949.64,976,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
688.69,702.56,716.08,729.26,742.11,754.61,766.77,778.55,789.98,801.04,811.74,822.07,832.07,841.75,851.15,860.32,869.34,878.28,887.3,896.63,906.66,918.03,931.83,950.03,976.24,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
703.27,716.87,730.09,742.95,755.46,767.61,779.39,790.81,801.86,812.53,822.86,832.84,842.49,851.87,861,869.97,878.89,887.88,897.18,907.18,918.51,932.26,950.39,976.47,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
717.55,730.84,743.74,756.26,768.41,780.19,791.6,802.64,813.31,823.61,833.58,843.22,852.56,861.68,870.61,879.48,888.45,897.71,907.68,918.97,932.68,950.73,976.69,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
731.49,744.45,757.01,769.17,780.96,792.36,803.39,814.05,824.34,834.29,843.92,853.25,862.33,871.24,880.07,888.99,898.24,908.17,919.42,933.07,951.05,976.9,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
745.07,757.69,769.88,781.68,793.08,804.11,814.76,825.04,834.98,844.59,853.91,862.98,871.86,880.67,889.55,898.74,908.65,919.85,933.45,951.36,977.1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
758.27,770.53,782.35,793.77,804.8,815.44,825.72,835.65,845.25,854.54,863.6,872.46,881.25,890.1,899.26,909.11,920.28,933.83,951.66,977.29,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
771.09,782.97,794.41,805.45,816.09,826.36,836.28,845.87,855.16,864.19,873.05,881.81,890.64,899.77,909.58,920.69,934.2,951.95,977.47,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
783.5,795,806.05,816.71,826.98,836.89,846.47,855.75,864.77,873.61,882.36,891.16,900.27,910.04,921.11,934.55,952.24,977.65,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
795.49,806.61,817.28,827.56,837.47,847.05,856.31,865.33,874.15,882.88,891.67,900.75,910.5,921.53,934.91,952.52,977.82,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
807.08,817.81,828.1,838.02,847.59,856.86,865.86,874.67,883.39,892.16,901.22,910.94,921.93,935.26,952.8,977.99,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
818.26,828.6,838.54,848.11,857.37,866.37,875.17,883.87,892.63,901.67,911.37,922.33,935.61,953.08,978.16,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
