6.1,6.1,6.32,6.32
6.24,6.24,6.48,6.48
6.38,6.38,6.64,6.64
6.52,6.52,6.8,6.8
6.66,6.66,6.96,6.96
6.8,6.8,7.12,7.12
6.94,6.94,7.28,7.28
7.08,7.08,7.44,7.44
7.22,7.22,7.6,7.6
7.36,7.36,7.76,7.76
7.47,7.47,7.89,7.89
7.7,7.7,8.14,8.14
7.93,7.93,8.39,8.39
8.16,8.16,8.64,8.64
8.39,8.39,8.89,8.89
8.62,8.62,9.14,9.14
8.85,8.85,9.39,9.39
9.08,9.08,9.64,9.64
9.31,9.35,9.89,9.94
9.54,9.62,10.14,10.24
9.77,10.13,10.42,10.88
10.09,10.48,10.75,11.25
10.41,10.83,11.08,11.62
10.73,11.18,11.41,11.99
11.05,11.53,11.74,12.36
11.37,11.88,12.07,12.73
11.69,12.23,12.4,13.1
12.01,12.58,12.73,13.47
12.33,12.93,13.06,13.84
12.65,13.28,13.39,14.21
12.94,13.63,13.71,14.59
13.34,14.1,14.14,15.1
13.74,14.57,14.57,15.61
14.14,15.04,15,16.12
14.54,15.51,15.43,16.63
14.94,15.98,15.86,17.14
15.44,16.59,16.42,17.84
15.94,17.2,16.98,18.54
16.44,17.81,17.54,19.24
16.94,18.42,18.1,19.94
17.45,19.01,18.65,20.66
18.02,19.75,19.31,21.59
18.59,20.49,19.97,22.52
19.16,21.23,20.63,23.45
19.73,21.97,21.29,24.38
20.28,22.69,21.93,25.31
20.98,23.56,22.75,26.63
21.68,24.43,23.57,27.95
22.38,25.3,24.39,29.27
23.08,26.17,25.21,30.59
23.77,27.06,26.03,31.89
24.68,28.18,27.11,33.49
25.59,29.3,28.19,35.09
26.5,30.42,29.27,36.69
27.41,31.54,30.35,38.29
28.32,32.68,31.42,39.87
29.38,34.02,32.7,41.81
30.44,35.36,33.98,43.75
31.5,36.7,35.26,45.69
32.56,38.04,36.54,47.63
33.62,39.4,37.82,49.58
35.17,41.39,39.67,52.33
36.72,43.38,41.52,55.08
38.27,45.37,43.37,57.83
39.82,47.36,45.22,60.58
41.35,49.34,47.06,63.31
43.96,52.4,50.06,67.34
46.57,55.46,53.06,71.37
49.18,58.52,56.06,75.4
51.79,61.58,59.06,79.43
54.42,64.64,62.05,83.45
58.25,70.08,66.05,87.6
62.08,75.52,70.05,91.75
65.91,80.96,74.05,95.9
69.74,86.4,78.05,100.05
73.57,91.84,82.05,104.2
77.4,97.28,86.05,108.35
81.23,102.72,90.05,112.5
85.06,108.16,94.05,116.65
88.89,113.6,98.05,120.8
92.74,119.06,102.02,124.9
103.91,135.24,114.3,141.84
115.08,151.42,126.58,158.78
126.25,167.6,138.86,175.72
137.42,183.78,151.14,192.66
148.57,199.95,163.44,209.62
