9.74,9.74,10.02,10.02
9.97,9.97,10.27,10.27
10.19,10.19,10.52,10.52
10.41,10.41,10.76,10.76
10.64,10.64,11.01,11.01
10.86,10.86,11.26,11.26
10.86,10.86,11.28,11.28
11.08,11.08,11.52,11.52
11.3,11.3,11.76,11.76
11.52,11.52,12.01,12.01
11.73,11.73,12.25,12.25
12.01,12.01,12.56,12.56
12.29,12.29,12.87,12.87
12.56,12.56,13.19,13.19
12.84,12.84,13.5,13.5
13.11,13.11,13.81,13.81
13.39,13.39,14.12,14.12
13.66,13.66,14.44,14.44
14.12,14.12,14.88,14.94
14.57,14.57,15.33,15.44
15.03,15.03,15.78,15.94
15.43,15.47,16.18,16.39
15.84,15.91,16.59,16.84
16.24,16.35,16.99,17.29
16.65,16.79,17.39,17.74
17.05,17.23,17.8,18.19
17.46,17.67,18.2,18.64
17.86,18.11,18.6,19.09
18.27,18.55,19.01,19.54
18.67,18.99,19.41,19.99
19.28,19.63,20.02,20.65
19.83,20.24,20.58,21.29
20.38,20.85,21.14,21.92
20.93,21.46,21.7,22.55
21.48,22.07,22.26,23.19
22.04,22.68,22.82,23.82
22.52,23.25,23.33,24.47
23.23,24.06,24.07,25.35
23.94,24.86,24.82,26.24
24.65,25.67,25.56,27.13
25.36,26.47,26.3,28.02
26.07,27.35,27.07,29.07
26.78,28.23,27.83,30.13
27.49,29.1,28.59,31.19
28.19,29.98,29.35,32.24
28.9,30.86,30.12,33.3
29.79,31.93,31.08,34.66
30.68,32.99,32.04,36.01
31.57,34.06,33.01,37.37
32.45,35.12,33.97,38.73
32.65,35.44,34.22,39.26
33.65,36.64,35.32,40.87
34.65,37.85,36.41,42.48
35.64,39.05,37.51,44.09
36.64,40.26,38.6,45.7
37.64,41.47,39.7,47.31
38.87,43.02,41.08,49.41
40.11,44.57,42.46,51.52
41.34,46.12,43.84,53.62
42.58,47.67,45.23,55.73
42.88,48.18,45.64,56.63
44.33,50.08,47.3,59.21
45.77,51.98,48.96,61.8
47.21,53.87,50.62,64.39
48.66,55.77,52.28,66.97
50.1,57.66,53.94,69.56
53.24,61.48,57.44,74.47
55.3,64.06,59.8,77.89
57.36,66.63,62.16,81.32
59.42,69.2,64.52,84.75
61.48,71.77,66.88,88.18
64.17,75.39,69.91,90.69
66.86,79.01,72.94,93.2
69.55,82.63,75.97,95.71
72.24,86.25,79,98.22
74.93,89.87,82.03,100.73
77.62,93.49,85.06,103.24
80.31,97.11,88.09,105.75
83,100.73,91.12,108.26
85.69,104.35,94.15,110.77
88.36,107.94,97.22,113.3
99,120.94,109.26,126.94
109.64,133.94,121.3,140.58
120.28,146.94,133.34,154.22
130.92,159.94,145.38,167.86
141.56,172.94,157.43,181.51
