274.49,283.25,292.27,301.56,311.11,320.94,331.05,341.43,352.1,363.04,374.28,385.79,397.59,409.66,422.01,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
283.25,292.27,301.56,311.11,320.94,331.05,341.43,352.09,363.04,374.28,385.79,397.59,409.66,422.01,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
292.27,301.56,311.11,320.94,331.05,341.43,352.1,363.04,374.28,385.79,397.59,409.67,422.01,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
301.56,311.11,320.94,331.05,341.43,352.1,363.05,374.28,385.79,397.59,409.67,422.02,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
311.11,320.94,331.05,341.43,352.1,363.04,374.28,385.79,397.59,409.67,422.01,434.64,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
320.94,331.05,341.43,352.1,363.04,374.28,385.79,397.59,409.67,422.02,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
331.05,341.43,352.09,363.04,374.28,385.79,397.59,409.66,422.02,434.64,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
341.43,352.1,363.04,374.28,385.79,397.59,409.67,422.01,434.64,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
352.1,363.05,374.28,385.79,397.59,409.66,422.02,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
363.04,374.28,385.79,397.59,409.67,422.01,434.64,447.52,460.65,474.02,487.62,501.44,515.46,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
374.28,385.79,397.59,409.67,422.02,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.24,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
385.79,397.59,409.66,422.01,434.64,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
397.59,409.67,422.01,434.64,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.05,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
409.67,422.02,434.63,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
422.01,434.64,447.52,460.65,474.02,487.62,501.44,515.46,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
434.64,447.52,460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
447.52,460.65,474.02,487.62,501.44,515.46,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
460.65,474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
474.02,487.62,501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
487.62,501.44,515.46,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
501.44,515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
515.47,529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
529.67,544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.05,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
544.04,558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
558.55,573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
573.19,587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.05,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
587.91,602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
602.71,617.55,632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
617.55,632.4,647.23,662.02,676.73,691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
632.4,647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
647.23,662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
662.02,676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
676.73,691.33,705.79,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
691.33,705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
705.8,720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
720.09,734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
734.18,748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
748.04,761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
761.66,775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
775,788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
788.05,800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
800.78,813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
813.2,825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
825.29,837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
837.06,848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
848.52,859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
859.71,870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
870.67,881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
881.49,892.29,903.28,914.77,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
892.29,903.28,914.76,927.27,941.64,959.35,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
