10.24,10.24,10.54,10.54
10.48,10.48,10.8,10.8
10.72,10.72,11.07,11.07
10.96,10.96,11.33,11.33
11.19,11.19,11.6,11.6
11.43,11.43,11.86,11.86
11.43,11.43,11.88,11.88
11.66,11.66,12.14,12.14
11.9,11.9,12.4,12.4
12.13,12.13,12.66,12.66
12.36,12.36,12.92,12.92
12.66,12.66,13.25,13.25
12.95,12.95,13.58,13.58
13.25,13.25,13.91,13.91
13.54,13.54,14.24,14.24
13.84,13.84,14.58,14.58
14.13,14.13,14.91,14.91
14.43,14.43,15.24,15.24
14.91,14.91,15.72,15.77
15.39,15.39,16.19,16.31
15.86,15.86,16.67,16.85
16.3,16.33,17.1,17.33
16.73,16.8,17.53,17.8
17.16,17.27,17.96,18.28
17.59,17.74,18.39,18.76
18.02,18.21,18.82,19.24
18.45,18.68,19.25,19.72
18.88,19.15,19.67,20.2
19.32,19.62,20.1,20.68
19.75,20.09,20.53,21.16
20.39,20.77,21.18,21.86
20.95,21.39,21.75,22.51
21.51,22.02,22.32,23.15
22.08,22.64,22.89,23.8
22.64,23.26,23.46,24.45
23.21,23.89,24.03,25.1
23.69,24.46,24.54,25.75
24.41,25.29,25.3,26.65
25.14,26.11,26.05,27.56
25.86,26.93,26.81,28.47
26.59,27.75,27.57,29.37
27.3,28.64,28.34,30.45
28.01,29.53,29.11,31.53
28.72,30.42,29.88,32.6
29.43,31.31,30.65,33.68
30.15,32.2,31.42,34.76
31.04,33.28,32.39,36.14
31.93,34.36,33.36,37.51
32.83,35.43,34.34,38.89
33.72,36.51,35.31,40.26
33.9,36.81,35.54,40.79
34.9,38.02,36.64,42.41
35.9,39.23,37.73,44.04
36.9,40.44,38.83,45.66
37.9,41.65,39.92,47.29
38.9,42.87,41.02,48.91
40.13,44.42,42.4,51.03
41.36,45.97,43.79,53.15
42.59,47.53,45.17,55.27
43.82,49.08,46.55,57.38
44.09,49.56,46.93,58.26
45.53,51.46,48.59,60.86
46.97,53.35,50.25,63.45
48.4,55.24,51.9,66.04
49.84,57.14,53.56,68.64
51.27,59.03,55.22,71.23
54.43,62.87,58.74,76.17
56.48,65.44,61.09,79.59
58.53,68,63.43,83.01
60.58,70.56,65.78,86.43
62.63,73.12,68.13,89.86
65.37,76.81,71.23,92.42
68.11,80.5,74.33,94.98
70.85,84.19,77.43,97.54
73.59,87.88,80.53,100.1
76.33,91.57,83.63,102.66
79.07,95.26,86.73,105.22
81.81,98.95,89.83,107.78
84.55,102.64,92.93,110.34
87.29,106.33,96.03,112.9
90.05,110.03,99.09,115.49
100.89,123.28,111.36,129.4
111.73,136.53,123.63,143.31
122.57,149.78,135.9,157.22
133.41,163.03,148.17,171.13
144.27,176.27,160.46,185.03
