17.68,17.68,18.17,18.17
18.05,18.05,18.59,18.59
18.42,18.42,19.01,19.01
18.79,18.79,19.43,19.43
19.16,19.16,19.85,19.85
19.53,19.53,20.27,20.27
19.9,19.9,20.69,20.69
20.27,20.27,21.11,21.11
20.64,20.64,21.53,21.53
21.01,21.01,21.95,21.95
21.38,21.38,22.34,22.34
21.99,21.99,22.99,22.99
22.6,22.6,23.64,23.64
23.21,23.21,24.29,24.29
23.82,23.82,24.94,24.94
24.43,24.43,25.59,25.59
25.04,25.04,26.24,26.24
25.65,25.65,26.89,26.89
26.26,26.32,27.54,27.63
26.87,26.99,28.19,28.37
27.48,28.04,28.86,29.74
28.3,28.91,29.68,30.63
29.12,29.78,30.5,31.52
29.94,30.65,31.32,32.41
30.76,31.52,32.14,33.3
31.58,32.39,32.96,34.19
32.4,33.26,33.78,35.08
33.22,34.13,34.6,35.97
34.04,35,35.42,36.86
34.86,35.87,36.24,37.75
35.71,36.72,37.07,38.62
36.66,37.77,38.03,39.71
37.64,38.87,39.03,40.87
38.65,40.01,40.07,42.08
39.69,41.17,41.14,43.34
40.45,41.99,41.86,44.07
41.58,43.27,43.04,45.5
42.71,44.55,44.22,46.93
43.84,45.83,45.4,48.36
44.97,47.11,46.58,49.79
46.09,48.4,47.75,51.21
47.26,49.84,49.01,52.96
48.43,51.28,50.27,54.71
49.6,52.72,51.53,56.46
50.77,54.16,52.79,58.21
51.96,55.62,54.05,59.97
53.29,57.19,55.48,61.99
54.62,58.76,56.91,64.01
55.95,60.33,58.34,66.03
57.28,61.9,59.77,68.05
58.61,63.48,61.19,70.06
60.21,65.36,62.89,72.49
61.81,67.24,64.59,74.92
63.41,69.12,66.29,77.35
65.01,71,67.99,79.78
66.62,72.86,69.68,82.21
68.23,74.87,71.39,84.83
69.84,76.88,73.1,87.45
71.45,78.89,74.81,90.07
73.06,80.9,76.52,92.69
74.65,82.92,78.24,95.33
76.83,85.76,80.55,98.85
79.01,88.6,82.86,102.37
81.19,91.44,85.17,105.89
83.37,94.28,87.48,109.41
85.57,97.1,89.79,112.95
88.66,100.86,92.92,117.53
91.75,104.62,96.05,122.11
94.84,108.38,99.18,126.69
97.93,112.14,102.31,131.27
101.02,115.88,105.44,135.85
103.96,120.4,108.2,138.43
106.9,124.92,110.96,141.01
109.84,129.44,113.72,143.59
112.78,133.96,116.48,146.17
115.72,138.48,119.24,148.75
118.66,143,122,151.33
121.6,147.52,124.76,153.91
124.54,152.04,127.52,156.49
127.48,156.56,130.28,159.07
130.41,161.11,133.02,161.68
145.24,176.02,148.17,176.71
160.07,190.93,163.32,191.74
174.9,205.84,178.47,206.77
189.73,220.75,193.62,221.8
204.58,235.66,208.76,236.81
