10.65,10.65,10.95,10.95
10.9,10.9,11.23,11.23
11.15,11.15,11.51,11.51
11.4,11.4,11.79,11.79
11.65,11.65,12.07,12.07
11.9,11.9,12.35,12.35
11.9,11.9,12.37,12.37
12.15,12.15,12.64,12.64
12.39,12.39,12.92,12.92
12.64,12.64,13.19,13.19
12.88,12.88,13.47,13.47
13.19,13.19,13.81,13.81
13.5,13.5,14.16,14.16
13.81,13.81,14.51,14.51
14.12,14.12,14.86,14.86
14.43,14.43,15.21,15.21
14.74,14.74,15.56,15.56
15.05,15.05,15.91,15.91
15.56,15.56,16.41,16.47
16.06,16.06,16.91,17.03
16.56,16.9,17.41,17.95
17.01,17.41,17.87,18.47
17.47,17.91,18.32,18.98
17.92,18.41,18.77,19.5
18.38,18.92,19.22,20.01
18.83,19.42,19.67,20.53
19.29,19.92,20.12,21.04
19.74,20.43,20.57,21.56
20.2,20.93,21.02,22.07
20.65,21.43,21.47,22.59
21.32,21.94,22.15,23.1
21.89,22.57,22.72,23.76
22.46,23.21,23.3,24.42
23.03,23.85,23.87,25.08
23.59,24.49,24.45,25.74
24.16,25.13,25.03,26.4
24.64,25.71,25.53,27.06
25.37,26.55,26.3,27.99
26.1,27.39,27.06,28.92
26.82,28.23,27.82,29.84
27.55,29.06,28.58,30.77
28.26,29.97,29.35,31.86
28.97,30.87,30.11,32.96
29.68,31.77,30.88,34.05
30.39,32.67,31.65,35.15
31.1,33.57,32.42,36.24
31.99,34.66,33.39,37.64
32.88,35.75,34.35,39.04
33.77,36.83,35.32,40.43
34.66,37.92,36.29,41.83
35.18,38.61,36.88,42.79
36.18,39.84,37.98,44.44
37.18,41.07,39.08,46.1
38.18,42.3,40.17,47.76
39.18,43.53,41.27,49.41
40.18,44.76,42.37,51.07
41.4,46.33,43.75,53.22
42.63,47.9,45.13,55.38
43.86,49.47,46.51,57.53
45.09,51.04,47.89,59.68
45.35,51.52,48.26,60.58
46.77,53.44,49.91,63.2
48.2,55.35,51.56,65.83
49.63,57.27,53.21,68.46
51.05,59.18,54.86,71.09
52.48,61.09,56.52,73.72
55.06,63.62,59.42,77.1
57.07,66.15,61.74,80.48
59.09,68.68,64.05,83.86
61.1,71.2,66.36,87.24
63.12,73.73,68.68,90.62
66.08,78.26,72.01,94.05
69.04,82.79,75.34,97.48
72,87.32,78.67,100.91
74.96,91.85,82,104.34
77.92,96.38,85.33,107.77
80.88,100.91,88.66,111.2
83.84,105.44,91.99,114.63
86.8,109.97,95.32,118.06
89.76,114.5,98.65,121.49
92.74,119.06,102.02,124.9
103.91,135.24,114.3,141.84
115.08,151.42,126.58,158.78
126.25,167.6,138.86,175.72
137.42,183.78,151.14,192.66
148.57,199.95,163.44,209.62
