231.54,239.82,248.15,256.63,265.33,274.29,283.51,293.04,302.85,312.94,323.32,334.02,345.01,356.34,367.99,379.97,392.5,405.12,418.02,431.2,444.62,458.29,472.17,486.24,500.49,514.93,529.5,544.2,559.01,573.9,588.86,603.82,618.77,633.66,648.48,663.2,677.78,692.2,706.44,720.48,734.3,747.89,761.25,774.38,787.3,800.07,812.76,825.49,838.45,851.97,866.54,882.99,902.72,928.14,963.64,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
241.2,249.78,258.41,267.22,276.25,285.53,295.09,304.96,315.11,325.55,336.29,347.33,358.67,370.35,382.35,394.66,407.51,420.45,433.66,447.13,460.83,474.76,488.88,503.18,517.63,532.24,546.96,561.78,576.67,591.62,606.6,621.55,636.45,651.26,665.97,680.54,694.95,709.17,723.18,736.97,750.53,763.85,776.94,789.83,802.54,815.18,827.85,840.74,854.16,868.62,884.92,904.42,929.52,964.5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
251.14,260.02,268.98,278.11,287.46,297.08,306.98,317.19,327.69,338.48,349.56,360.95,372.64,384.65,396.98,409.62,422.78,436.02,449.52,463.27,477.23,491.4,505.74,520.23,534.85,549.6,564.44,579.33,594.28,609.25,624.2,639.1,653.92,668.61,683.17,697.57,711.77,725.76,739.52,753.04,766.33,779.38,792.23,804.9,817.48,830.09,842.91,856.25,870.6,886.75,906.04,930.83,965.32,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
261.36,270.56,279.84,289.29,298.98,308.93,319.17,329.73,340.57,351.7,363.13,374.86,386.89,399.23,411.88,424.83,438.29,451.82,465.59,479.59,493.79,508.17,522.7,537.36,552.11,566.97,581.89,596.83,611.79,626.74,641.64,656.45,671.15,685.69,700.07,714.25,728.22,741.95,755.44,768.7,781.71,794.51,807.14,819.67,832.22,844.98,858.23,872.47,888.48,907.58,932.07,966.09,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
271.89,281.4,291,300.78,310.8,321.09,331.67,342.58,353.76,365.23,376.99,389.07,401.41,414.08,427.04,440.29,454.03,467.83,481.85,496.08,510.49,525.06,539.74,554.53,569.4,584.33,599.29,614.24,629.17,644.07,658.88,673.56,688.1,702.46,716.62,730.57,744.28,757.74,770.95,783.93,796.69,809.28,821.76,834.25,846.94,860.12,874.26,890.13,909.04,933.25,966.83,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
282.71,292.53,302.46,312.58,322.93,333.56,344.48,355.72,367.24,379.05,391.15,403.54,416.21,429.18,442.44,455.98,469.98,484.02,498.27,512.71,527.29,542.02,556.83,571.73,586.66,601.63,616.59,631.52,646.39,661.19,675.87,690.4,704.74,718.88,732.81,746.5,759.93,773.12,786.05,798.77,811.31,823.74,836.18,848.81,861.91,875.95,891.69,910.42,934.37,967.53,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
293.82,303.97,314.23,324.68,335.37,346.34,357.59,369.17,381.02,393.16,405.58,418.29,431.26,444.53,458.07,471.87,486.1,500.37,514.82,529.44,544.18,559.03,573.94,588.9,603.87,618.84,633.77,648.63,663.41,678.07,692.59,706.92,721.05,734.95,748.61,762.02,775.18,788.08,800.76,813.25,825.64,838.02,850.59,863.61,877.56,893.18,911.74,935.43,968.19,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
305.24,315.71,326.3,337.08,348.11,359.41,371,382.91,395.09,407.55,420.27,433.28,446.55,460.1,473.9,487.94,502.39,516.86,531.49,546.25,561.11,576.05,591.03,606.02,620.98,635.92,650.79,665.55,680.19,694.68,709.01,723.12,737,750.64,764.02,777.14,790.02,802.66,815.11,827.45,839.78,852.28,865.23,879.09,894.59,912.99,936.44,968.82,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
316.96,327.76,338.67,349.79,361.14,372.78,384.7,396.93,409.43,422.19,435.22,448.52,462.07,475.87,489.91,504.17,518.82,533.45,548.23,563.11,578.06,593.06,608.06,623.04,637.97,652.84,667.6,682.22,696.7,711,725.1,738.96,752.58,765.93,779.02,791.86,804.47,816.88,829.17,841.45,853.9,866.78,880.55,895.94,914.18,937.4,969.42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
328.98,340.11,351.35,362.79,374.48,386.44,398.69,411.23,424.03,437.09,450.41,463.98,477.78,491.83,506.08,520.54,535.35,550.13,565.01,579.98,594.99,610.01,625.01,639.95,654.8,669.56,684.18,698.63,712.91,726.98,740.83,754.42,767.76,780.82,793.62,806.2,818.58,830.82,843.05,855.44,868.25,881.94,897.22,915.31,938.3,969.98,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
341.31,352.76,364.32,376.09,388.11,400.39,412.94,425.79,438.88,452.23,465.82,479.65,493.68,507.94,522.39,537.01,551.95,566.84,581.82,596.84,611.86,626.87,641.82,656.69,671.43,686.05,700.5,714.75,728.79,742.61,756.19,769.5,782.54,795.31,807.85,820.19,832.4,844.58,856.91,869.66,883.27,898.44,916.39,939.17,970.52,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
353.94,365.71,377.6,389.69,402.02,414.6,427.46,440.6,453.98,467.59,481.43,495.49,509.74,524.19,538.8,553.56,568.61,583.58,598.6,613.64,628.65,643.61,658.48,673.23,687.83,702.27,716.51,730.53,744.32,757.87,771.16,784.17,796.92,809.43,821.73,833.9,846.04,858.31,871,884.53,899.61,917.41,940,971.04,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
366.86,378.95,391.16,403.56,416.2,429.08,442.23,455.65,469.29,483.16,497.22,511.49,525.93,540.54,555.29,570.16,585.28,600.3,615.33,630.35,645.31,660.19,674.94,689.54,703.97,718.2,732.21,745.97,759.49,772.75,785.74,798.46,810.94,823.2,835.33,847.43,859.66,872.28,885.74,900.72,918.39,940.78,971.53,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
380.08,392.48,405,417.71,430.64,443.81,457.23,470.91,484.8,498.89,513.17,527.62,542.22,556.97,571.82,586.77,601.93,616.96,631.97,646.94,661.81,676.57,691.18,705.6,719.81,733.81,747.56,761.05,774.27,787.23,799.93,812.38,824.61,836.7,848.76,860.94,873.51,886.89,901.78,919.32,941.53,971.99,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
393.59,406.29,419.11,432.11,445.33,458.78,472.46,486.38,500.49,514.79,529.25,543.86,558.59,573.44,588.37,603.36,618.53,633.53,648.49,663.37,678.12,692.73,707.15,721.36,735.33,749.07,762.54,775.74,788.67,801.33,813.75,825.96,838.02,850.03,862.16,874.68,887.99,902.79,920.21,942.25,972.44,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
407.38,420.37,433.48,446.76,460.25,473.96,487.88,502.03,516.34,530.82,545.43,560.18,575.01,589.93,604.9,619.9,635.04,649.99,664.86,679.61,694.2,708.62,722.83,736.8,750.51,763.97,777.15,790.05,802.68,815.07,827.24,839.27,851.24,863.33,875.79,889.04,903.76,921.07,942.93,972.86,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
421.43,434.71,448.1,461.65,475.39,489.34,503.48,517.83,532.32,546.95,561.69,576.53,591.44,606.4,621.38,636.36,651.42,666.28,681.02,695.62,710.03,724.23,738.19,751.9,765.34,778.5,791.38,803.98,816.33,828.47,840.46,852.4,864.45,876.86,890.05,904.68,921.88,943.58,973.26,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
435.75,449.3,462.95,476.75,490.73,504.9,519.24,533.76,548.4,563.16,578,592.91,607.85,622.82,637.77,652.69,667.66,682.39,696.97,711.37,725.56,739.52,753.22,766.65,779.78,792.64,805.22,817.54,829.65,841.6,853.51,865.51,877.88,891.01,905.56,922.65,944.21,973.65,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
450.31,464.12,478.02,492.06,506.25,520.61,535.12,549.79,564.56,579.41,594.32,609.27,624.22,639.15,654.04,668.86,683.7,698.27,712.66,726.84,740.79,754.48,767.89,781.02,793.85,806.41,818.71,830.78,842.7,854.56,866.53,878.85,891.92,906.4,923.39,944.8,974.02,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
465.1,479.16,493.29,507.53,521.92,536.45,551.11,565.9,580.76,595.68,610.62,625.57,640.49,655.37,670.16,684.85,699.51,713.89,728.06,742,755.67,769.08,782.19,795.01,807.55,819.82,831.87,843.76,855.58,867.51,879.78,892.8,907.21,924.1,945.37,974.37,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
480.11,494.39,508.73,523.16,537.72,552.4,567.18,582.06,596.98,611.93,626.87,641.79,656.64,671.42,686.09,700.61,715.08,729.23,743.15,756.82,770.21,783.31,796.12,808.64,820.89,832.91,844.77,856.56,868.44,880.67,893.64,907.98,924.78,945.91,974.71,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
495.32,509.8,524.32,538.92,553.62,568.42,583.28,598.23,613.18,628.13,643.04,657.89,672.64,687.29,701.79,716.12,730.36,744.26,757.91,771.29,784.38,797.17,809.68,821.91,833.9,845.74,857.5,869.34,881.52,894.43,908.71,925.43,946.43,975.03,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
510.7,525.36,540.04,554.79,569.6,584.48,599.41,614.38,629.33,644.24,659.08,673.83,688.46,702.94,717.24,731.35,745.33,758.96,772.32,785.4,798.17,810.67,822.88,834.86,846.66,858.39,870.21,882.34,895.2,909.41,926.04,946.92,975.34,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
526.24,541.05,555.87,570.73,585.62,600.56,615.52,630.48,645.39,660.23,674.97,689.59,704.05,718.33,732.41,746.27,759.97,773.32,786.37,799.13,811.6,823.81,835.77,847.55,859.25,871.03,883.13,895.94,910.09,926.63,947.4,975.63,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
541.9,556.85,571.77,586.71,601.66,616.62,631.57,646.49,661.34,676.08,690.68,705.13,719.39,733.45,747.28,760.86,774.27,787.31,800.05,812.5,824.69,836.63,848.39,860.07,871.82,883.88,896.65,910.73,927.2,947.85,975.91,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
557.66,572.71,587.71,602.71,617.68,632.63,647.54,662.39,677.13,691.73,706.16,720.42,734.45,748.26,761.82,775.11,788.21,800.93,813.36,825.53,837.45,849.2,860.85,872.57,884.6,897.32,911.36,927.74,948.28,976.18,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
573.5,588.62,603.68,618.68,633.65,648.56,663.39,678.14,692.73,707.17,721.4,735.43,749.21,762.75,776.01,789,801.78,814.19,826.33,838.24,849.96,861.6,873.3,885.29,897.97,911.95,928.27,948.7,976.44,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
589.38,604.55,619.62,634.61,649.53,664.37,679.09,693.7,708.12,722.35,736.36,750.14,763.65,776.89,789.85,802.52,814.99,827.11,838.99,850.69,862.31,873.98,885.95,898.59,912.52,928.77,949.1,976.68,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
605.28,620.46,635.51,650.46,665.3,680.03,694.61,709.04,723.26,737.27,751.02,764.52,777.74,790.68,803.32,815.69,827.85,839.71,851.39,862.98,874.63,886.58,899.18,913.06,929.24,949.48,976.92,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
621.16,636.32,651.32,666.18,680.92,695.5,709.91,724.14,738.13,751.88,765.36,778.57,791.48,804.1,816.44,828.51,840.41,852.07,863.63,875.26,887.17,899.74,913.58,929.7,949.85,977.15,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
636.99,652.09,667.01,681.76,696.35,710.76,724.96,738.96,752.7,766.17,779.36,792.26,804.85,817.17,829.21,841.02,852.71,864.26,875.85,887.74,900.28,914.08,930.14,950.2,977.37,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
652.74,667.75,682.55,697.15,711.57,725.77,739.74,753.48,766.95,780.12,793,805.59,817.87,829.89,841.68,853.28,864.85,876.43,888.28,900.79,914.55,930.55,950.53,977.57,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
668.37,683.26,697.9,712.33,726.54,740.51,754.23,767.69,780.85,793.72,806.29,818.56,830.56,842.31,853.89,865.38,876.98,888.81,901.28,915,930.95,950.85,977.77,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
683.85,698.58,713.05,727.27,741.24,754.95,768.39,781.56,794.41,806.97,819.22,831.2,842.93,854.49,865.95,877.46,889.31,901.75,915.43,931.33,951.16,977.96,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
699.15,713.69,727.95,741.93,755.65,769.08,782.22,795.07,807.62,819.86,831.82,843.54,855.06,866.5,877.98,889.75,902.2,915.84,931.69,951.45,978.14,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
714.23,728.56,742.58,756.3,769.73,782.87,795.7,808.24,820.47,832.41,844.11,855.62,867.03,878.49,890.23,902.6,916.24,932.03,951.72,978.31,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
729.07,743.16,756.91,770.36,783.49,796.31,808.83,821.05,832.99,844.67,856.16,867.55,878.98,890.69,903.03,916.59,932.37,951.99,978.48,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
743.65,757.47,770.93,784.08,796.9,809.4,821.61,833.53,845.2,856.68,868.05,879.46,891.14,903.44,916.96,932.66,952.24,978.63,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
757.93,771.46,784.62,797.45,809.95,822.15,834.05,845.71,857.17,868.53,879.92,891.57,903.85,917.33,932.98,952.47,978.78,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
771.89,785.11,797.96,810.47,822.66,834.56,846.2,857.65,868.99,880.36,891.99,904.24,917.68,933.28,952.71,978.92,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
785.53,798.43,810.96,823.15,835.04,846.67,858.1,869.43,880.78,892.39,904.61,918.02,933.58,952.95,979.06,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
798.82,811.39,823.6,835.5,847.12,858.54,869.84,881.19,892.78,904.98,918.35,933.87,953.17,979.2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
811.76,824.01,835.92,847.55,858.96,870.25,881.57,893.15,905.32,918.67,934.15,953.4,979.34,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
