18241.52,17686.59,17129.15,16572.75,16030.78,15506.28,14997,14507.47,14027.21,13564.84,13116.47,12683.92,12266.93,11868.03,11483.69,11114.82,10778.18,10432.97,10097.95,9774.22,9458.95,9153.32,8855.83,8567.51,8287.75,8017.96,7756.15,7503.56,7259,7023.95,6797.17,6576.78,6363.75,6157.64,5958.77,5766.68,5580.67,5401.03,5227.39,5060.22,4898.6,4742.26,4591.58,4445.83,4304.96,4169.1,4037.79,3910.83,3788.31,3670.13,3556.06,3445.78,3339.68,3237.19,3138.44,3043.21,2951.51,2863.2,2778.09,2696.22,2617.46,2541.68,2468.83,2398.77,2331.44,2266.85,2204.73,2145.19,2087.94,2033.06,1980.43,1929.94,1881.54,1835.17,1790.67,1748.07,1707.18,1667.97,1630.31,1594.16,1559.36,1515.27,1474.08,1435.46,1399.19,1365.04
17686.59,17129.15,16572.75,16030.78,15506.28,14997,14503.26,14027.21,13563,13114.75,12680.7,12263.92,11862.4,11478.42,11109.88,10753.84,10427.53,10092.85,9768.49,9453.58,9147.46,8850.34,8562.38,8282.95,8012.18,7750.74,7498.5,7254.26,7018.53,6791.17,6571.6,6358.49,6152.71,5953.44,5761.03,5575.38,5395.78,5222.2,5054.33,4892.85,4736.87,4585.89,4440.1,4299.41,4163.37,4031.93,3905.03,3782.43,3664.08,3549.75,3439.62,3333.11,3230.6,3131.65,3036.28,2944.29,2855.84,2770.54,2688.46,2609.47,2533.44,2460.33,2390.11,2322.56,2257.64,2195.39,2135.57,2078.18,2023.1,1970.25,1919.61,1871.05,1824.55,1779.96,1737.23,1696.3,1657.08,1619.43,1583.33,1548.63,1515.27,1474.08,1435.46,1399.19,1365.04,1332.84
17129.15,16572.75,16030.78,15506.28,14997,14503.26,14023.28,13561.16,13111.32,12679.09,12260.91,11859.58,11474.47,11106.18,10749.22,10404.74,10087.76,9763.72,9448.22,9142.44,8845.64,8557.98,8278.15,8007.69,7745.93,7493.44,7250.05,7014.1,6786.56,6566.42,6354.05,6148.17,5949.19,5756.72,5570.41,5390.84,5217.3,5049.99,4888.06,4731.94,4581.06,4435.18,4294.61,4158.35,4026.9,3900,3777.29,3658.85,3544.47,3434.18,3327.68,3224.87,3125.78,3030.21,2938.15,2849.41,2764.03,2681.76,2602.54,2526.34,2453.02,2382.54,2314.87,2249.77,2187.27,2127.3,2069.71,2014.46,1961.48,1910.66,1861.99,1815.34,1770.66,1727.86,1686.88,1647.61,1609.99,1573.91,1539.29,1506.07,1474.08,1435.46,1399.19,1365.04,1332.84,1302.46
16572.75,16030.78,15506.28,14997,14503.26,14023.28,13557.48,13111.32,12675.88,12257.91,11856.77,11471.84,11101.24,10745.76,10400.42,10066.44,9758.95,9443.76,9137.43,8841.73,8552.86,8274.04,8003.2,7741.74,7488.95,7245.85,7010.66,6782.88,6562.11,6349.61,6144.02,5944.95,5752.75,5566.38,5386.77,5213.22,5045.66,4884,4727.69,4576.87,4431.25,4290.19,4154.2,4022.69,3895.6,3772.87,3654.3,3539.95,3429.36,3322.81,3219.99,3120.71,3025.08,2932.81,2843.98,2758.32,2675.94,2596.59,2520.16,2446.72,2376.09,2308.19,2242.96,2180.26,2120.08,2062.37,2006.94,1953.81,1902.88,1854.08,1807.31,1762.55,1719.69,1678.61,1639.32,1601.69,1565.63,1531.09,1497.93,1466.1,1435.46,1399.19,1365.04,1332.84,1302.46,1273.69
16030.78,15506.28,14997,14503.26,14023.28,13557.48,13107.88,12675.88,12256.4,11853.96,11467.89,11098.78,10741.14,10396.09,10062.39,9739.94,9440.2,9134.09,8837.04,8549.93,8269.93,8000,7738.14,7486.15,7241.65,7006.73,6779.66,6559.1,6345.98,6140.24,5941.42,5749.11,5562.97,5383,5209.42,5042.1,4880.43,4724.11,4573.1,4427.33,4286.69,4150.41,4018.97,3891.81,3769.03,3650.43,3535.94,3425.36,3318.62,3215.64,3116.33,3020.6,2928.26,2839.22,2753.53,2670.87,2591.41,2514.9,2441.23,2370.45,2302.4,2236.99,2174.2,2113.85,2055.96,2000.44,1947.15,1896.09,1847.17,1800.31,1755.43,1712.5,1671.4,1632.04,1594.39,1558.34,1523.83,1490.74,1459,1428.53,1399.19,1365.04,1332.84,1302.46,1273.69,1246.37
15506.28,14997,14503.26,14023.28,13557.48,13107.88,12671.06,12254.9,11852.55,11466.57,11095.08,10737.68,10392.85,10059.35,9735.2,9422.41,9130.75,8834.7,8546.28,8267.2,7996.16,7735.15,7482.23,7239.56,7003.29,6776.45,6556.52,6343.17,6137.23,5938.24,5745.81,5559.88,5380.1,5206.44,5038.8,4877.1,4720.99,4570.18,4424.19,4283.21,4147.31,4015.58,3888.48,3765.63,3646.97,3532.45,3421.85,3315.1,3212.03,3112.65,3016.77,2924.23,2835.19,2749.29,2666.6,2586.92,2510.29,2436.53,2365.58,2297.42,2231.89,2168.92,2108.46,2050.44,1994.77,1941.37,1890.22,1841.18,1794.24,1749.29,1706.25,1665.06,1625.7,1588.01,1551.93,1517.43,1484.38,1452.73,1422.35,1393.15,1365.04,1332.84,1302.46,1273.69,1246.37,1220.33
14997,14503.26,14023.28,13557.48,13106.16,12671.06,12251.9,11851.15,11463.95,11093.85,10735.37,10389.61,10055.3,9732.36,9418.86,9114.94,8831.58,8543.36,8263.78,7993.61,7732.16,7479.99,7235.89,7001.33,6773.23,6553.94,6340.75,6134.59,5935.42,5743.17,5557.41,5377.21,5203.73,5036.01,4874.24,4718.09,4567.25,4421.45,4280.46,4144.39,4012.84,3885.61,3762.79,3644.18,3529.45,3418.92,3312.03,3208.93,3109.36,3013.41,2920.9,2831.66,2745.67,2662.9,2583.18,2506.39,2432.5,2361.44,2293.16,2227.47,2164.41,2103.85,2045.7,1989.89,1936.41,1885.16,1836.01,1788.97,1743.92,1700.82,1659.59,1620.14,1582.43,1546.34,1511.83,1478.81,1447.18,1416.87,1387.79,1359.82,1332.84,1302.46,1273.69,1246.37,1220.33,1195.34
14503.26,14023.28,13557.48,13106.16,12671.06,12251.9,11848.34,11463.95,11091.39,10733.07,10387.45,10053.28,9729.52,9416.2,9112.45,8817.56,8541.17,8261.73,7991.05,7729.77,7477.19,7233.8,6998.39,6771.86,6551.36,6338.74,6132.71,5933.31,5740.86,5554.94,5375.19,5201.29,5033.73,4871.87,4715.87,4564.96,4419.11,4278.26,4141.99,4010.43,3883.34,3760.39,3641.66,3527.09,3416.23,3309.4,3206.26,3106.65,3010.6,2918.09,2828.77,2742.66,2659.79,2579.91,2503.07,2429.07,2357.93,2289.53,2223.75,2160.57,2099.91,2041.65,1985.78,1932.18,1880.8,1831.6,1784.47,1739.34,1696.18,1654.86,1615.38,1577.61,1541.5,1506.98,1473.95,1442.36,1412.09,1383.07,1355.2,1328.37,1302.46,1273.69,1246.37,1220.33,1195.34,1171.17
14023.28,13557.48,13106.16,12671.06,12251.9,11848.34,11460,11090.16,10731.92,10385.29,10050.25,9727.63,9413.54,9109.96,8815.23,8528.78,8259.68,7989.13,7727.38,7475.52,7231.7,6996.92,6769.11,6549.65,6336.33,6130.83,5931.55,5738.88,5552.78,5372.88,5199.4,5031.7,4870.21,4713.87,4562.88,4417.16,4276.25,4140.1,4008.34,3881.23,3758.41,3639.67,3524.97,3414.13,3307.21,3204,3104.43,3008.33,2915.62,2826.3,2740.18,2657.17,2577.25,2500.31,2426.3,2354.99,2286.5,2220.64,2157.36,2096.61,2038.28,1982.32,1928.64,1877.16,1827.85,1780.66,1735.48,1692.22,1650.87,1611.32,1573.51,1537.37,1502.81,1469.79,1438.19,1407.95,1378.99,1351.19,1324.45,1298.65,1273.69,1246.37,1220.33,1195.34,1171.17,1147.5
13557.48,13106.16,12671.06,12251.9,11846.94,11460,11087.7,10730.77,10384.22,10049.24,9724.79,9411.76,9108.3,8813.68,8527.33,8249.46,7987.22,7726.18,7473.28,7230.14,6994.96,6768.19,6547.93,6335.13,6128.95,5930.14,5737.56,5551.24,5371.15,5197.78,5030.18,4868.31,4712.31,4561.21,4415.4,4274.6,4138.39,4006.73,3879.58,3756.57,3637.95,3523.24,3412.39,3305.46,3202.15,3102.6,3006.43,2913.67,2824.3,2738.15,2655.06,2575.06,2498.06,2423.95,2352.61,2284.04,2218.08,2154.75,2093.89,2035.5,1979.45,1925.71,1874.17,1824.78,1777.52,1732.26,1688.96,1647.56,1607.95,1570.08,1533.91,1499.32,1466.28,1434.68,1404.45,1375.5,1347.75,1321.07,1295.37,1270.52,1246.37,1220.33,1195.34,1171.17,1147.5,1123.97
13106.16,12671.06,12251.9,11846.94,11460,11087.7,10728.46,10383.14,10047.22,9723.84,9409.99,9106.64,8811.35,8525.15,8247.42,7978.3,7724.39,7472.17,7228.57,6993.99,6766.36,6547.07,6333.92,6128.2,5928.74,5736.25,5550.01,5369.99,5196.15,5028.66,4867.13,4710.76,4559.96,4414.04,4273.14,4137.02,4005.45,3878.22,3755.3,3636.5,3521.75,3410.99,3304.04,3200.72,3101.06,3004.9,2912.14,2822.63,2736.43,2653.36,2573.34,2496.26,2422.07,2350.67,2282.06,2216.07,2152.62,2091.74,2033.26,1977.14,1923.34,1871.75,1822.32,1775,1729.68,1686.31,1644.85,1605.21,1567.3,1531.09,1496.47,1463.4,1431.8,1401.56,1372.61,1344.88,1318.25,1292.61,1267.84,1243.8,1220.33,1195.34,1171.17,1147.5,1123.97,1100.11
